parts and infs	6171640	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	339
parts and infs	6171651	εἶναι	εἰμί	pharr17	--pna	339
parts and infs	6171696	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	339
parts and infs	6171699	εἶναι	εἰμί	pharr17	--pna	339
parts and infs	6171712	εἶναι	εἰμί	pharr17	--pna	339
parts and infs	6171741	πείθεσθαι	πείθω	pharr9	--pne	339
parts and infs	6171744	ἄρχουσιν	ἄρχω	pharr9	-pppa	339
parts and infs	6171747	εἶναι	εἰμί	pharr17	--pna	339
parts and infs	6171765	ἁμαρτεῖν	ἁμαρτάνω	to miss	--ana	339
parts and infs	6171775	ἁμαρτεῖν	ἁμαρτάνω	to miss	--ana	339
parts and infs	6171778	ἐπιχειροῦντες	ἐπιχειρέω	to attempt	-pppa	339
parts and infs	6171780	τιθέναι	τίθημι	to set	--pna	339
parts and infs	6171801	συμφέροντά	συμφέρω	to bring together; impers. to benefit	-pppa	339
parts and infs	6171803	τίθεσθαι	τίθημι	to set	--pne	339
parts and infs	6171824	ἀρχομένοις	ἄρχω	pharr9	-pppe	339
parts and infs	6171848	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	339
parts and infs	6171849	ποιεῖν	ποιέω	pharr23	--pna	339
parts and infs	6171857	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	339
parts and infs	6171881	ἀρχομένοις	ἄρχω	pharr9	-pppe	339
parts and infs	6171882	προστάττοντας	προστάσσω	to order	-pppa	339
parts and infs	6171883	ποιεῖν	ποιέω	pharr23	--pna	339
parts and infs	6171886	διαμαρτάνειν	διαμαρτάνω	to go astray from	--pna	339
parts and infs	6171898	εἶναι	εἰμί	pharr17	--pna	339
parts and infs	6171900	ἀρχομένοις	ἄρχω	pharr9	-pppe	339
parts and infs	6171901	ποιεῖν	ποιέω	pharr23	--pna	339
parts and infs	6171922	ποιεῖν	ποιέω	pharr23	--pna	339
parts and infs	6171929	εἶναι	εἰμί	pharr17	--pna	339
parts and infs	6171930	ὡμολογῆσθαί	ὁμολογέω	pharr26	--rne	339
parts and infs	6171945	εἶναι	εἰμί	pharr17	--pna	339
parts and infs	6171948	ποιεῖν	ποιέω	pharr23	--pna	339
parts and infs	6171962	συμβαίνειν	συμβαίνω	meet	--pna	339
parts and infs	6171967	εἶναι	εἰμί	pharr17	--pna	339
parts and infs	6171968	ποιεῖν	ποιέω	pharr23	--pna	339
parts and infs	6171985	ποιεῖν	ποιέω	pharr23	--pna	339
parts and infs	6172013	ὑπολαβών	ὑπολαμβάνω	take up; understand	-sapa	340
parts and infs	6172033	προστάττειν	προστάσσω	to order	--pna	340
parts and infs	6172038	εἶναι	εἰμί	pharr17	--pna	340
parts and infs	6172040	ποιεῖν	ποιέω	pharr23	--pna	340
parts and infs	6172045	κελευόμενα	κελεύω	pharr13	-pppe	340
parts and infs	6172046	ποιεῖν	ποιέω	pharr23	--pna	340
parts and infs	6172055	εἶναι	εἰμί	pharr17	--pna	340
parts and infs	6172068	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	340
parts and infs	6172070	εἶναι	εἰμί	pharr17	--pna	340
parts and infs	6172076	θέμενος	τίθημι	to set	-sapm	340
parts and infs	6172085	κελεύειν	κελεύω	pharr13	--pna	340
parts and infs	6172090	ἀρχομένους	ἄρχω	pharr9	-pppe	340
parts and infs	6172091	ποιεῖν	ποιέω	pharr23	--pna	340
parts and infs	6172103	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	340
parts and infs	6172110	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	340
parts and infs	6172121	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	340
parts and infs	6172128	συμφέρειν	συμφέρω	to bring together; impers. to benefit	--pna	340
parts and infs	6172132	εἶναι	εἰμί	pharr17	--pna	340
parts and infs	6172187	λέγειν	λέγω	to pick; to say	--pna	340
parts and infs	6172194	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	340
parts and infs	6172195	δοκοῦν	δοκέω	pharr23	-sppa	340
parts and infs	6172196	εἶναι	εἰμί	pharr17	--pna	340
parts and infs	6172208	λέγειν	λέγω	to pick; to say	--pna	340
parts and infs	6172219	καλεῖν	καλέω	pharr23	--pna	340
parts and infs	6172221	ἐξαμαρτάνοντα	ἐξαμαρτάνω	to err from the mark	-sppa	340
parts and infs	6172232	λέγειν	λέγω	to pick; to say	--pna	340
parts and infs	6172239	εἶναι	εἰμί	pharr17	--pna	340
parts and infs	6172243	ἐξαμαρτάνειν	ἐξαμαρτάνω	to err from the mark	--pna	340
parts and infs	6172264	ἐξαμαρτάνοντα	ἐξαμαρτάνω	to err from the mark	-sppa	340
parts and infs	6172267	κάμνοντας	κάμνω	to work	-pppa	340
parts and infs	6172344	ἐπιλειπούσης	ἐπιλείπω	to leave behind; to run out	-sppa	340
parts and infs	6172348	ἁμαρτάνων	ἁμαρτάνω	to miss	-sppa	340
parts and infs	6172392	ἀποκρίνεσθαι	ἀποκρίνω	to separate	--pne	341
parts and infs	6172399	ὄν	εἰμί	pharr17	-sppa	341
parts and infs	6172410	ἁμαρτάνειν	ἁμαρτάνω	to miss	--pna	341
parts and infs	6172413	ἁμαρτάνοντα	ἁμαρτάνω	to miss	-sppa	341
parts and infs	6172418	τίθεσθαι	τίθημι	to set	--pne	341
parts and infs	6172423	ἀρχομένῳ	ἄρχω	pharr9	-sppe	341
parts and infs	6172437	ποιεῖν	ποιέω	pharr23	--pna	341
parts and infs	6172438	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	341
parts and infs	6172451	συκοφαντεῖν	συκοφαντέω	to accuse falsely	--pna	341
parts and infs	6172467	κακουργοῦντά	κακουργέω	to do evil	-sppa	341
parts and infs	6172469	ἐρέσθαι	ἔρομαι	to ask	--anm	341
parts and infs	6172492	κακουργῶν	κακουργέω	to do evil	-sppa	341
parts and infs	6172496	λαθὼν	λανθάνω	to escape notice	-sapa	341
parts and infs	6172497	βιάσασθαι	βιάζω	to constrain	--anm	341
parts and infs	6172535	εἰπεῖν	λέγω	to pick; to say	--ana	341
parts and infs	6172547	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	341
parts and infs	6172549	ὄντος	εἰμί	pharr17	-sppa	341
parts and infs	6172554	ποιεῖν	ποιέω	pharr23	--pna	341
parts and infs	6172564	ὄντα	εἰμί	pharr17	-sppa	341
parts and infs	6172595	μανῆναι	μαίνομαι	to rage	--anp	341
parts and infs	6172597	ξυρεῖν	ξυρέω	to shave	--pna	341
parts and infs	6172598	ἐπιχειρεῖν	ἐπιχειρέω	to attempt	--pna	341
parts and infs	6172601	συκοφαντεῖν	συκοφαντέω	to accuse falsely	--pna	341
parts and infs	6172612	ὢν	εἰμί	pharr17	-sppa	341
parts and infs	6172644	καμνόντων	κάμνω	to work	-pppa	341
parts and infs	6172651	ὄντι	εἰμί	pharr17	-sppa	341
parts and infs	6172653	ὄντα	εἰμί	pharr17	-sppa	341
parts and infs	6172656	καμνόντων	κάμνω	to work	-pppa	341
parts and infs	6172721	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	341
parts and infs	6172742	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	341
parts and infs	6172744	ζητεῖν	ζητέω	to seek	--pna	341
parts and infs	6172747	ἐκπορίζειν	ἐκπορίζω	to invent	--pna	341
parts and infs	6172762	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	341
parts and infs	6172768	εἶναι	εἰμί	pharr17	--pna	341
parts and infs	6172785	εἶναι	εἰμί	pharr17	--pna	341
parts and infs	6172808	ηὑρημένη	εὑρίσκω	to find	-srpe	341
parts and infs	6172819	εἶναι	εἰμί	pharr17	--pna	341
parts and infs	6172826	συμφέροντα	συμφέρω	to bring together; impers. to benefit	-pppa	341
parts and infs	6172842	εἰπεῖν	λέγω	to pick; to say	--ana	341
parts and infs	6172844	λέγων	λέγω	to pick; to say	-sppa	341
parts and infs	6172889	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	342
parts and infs	6172893	σκεψομένης	σκοπέω	to look at	-sfpm	342
parts and infs	6172896	ἐκποριούσης	ἐκπορίζω	to invent	-sfpa	342
parts and infs	6172917	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	342
parts and infs	6172922	σκοπουμένῃ	σκοπέω	to look at	-sppe	342
parts and infs	6172936	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	342
parts and infs	6172950	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	342
parts and infs	6172951	σκοπεῖν	σκοπέω	to look at	--pna	342
parts and infs	6172968	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	342
parts and infs	6172969	ζητεῖν	ζητέω	to seek	--pna	342
parts and infs	6172983	οὖσα	εἰμί	pharr17	-sppa	342
parts and infs	6173022	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	342
parts and infs	6173090	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	342
parts and infs	6173101	ἀρχομένου	ἄρχω	pharr9	-sppe	342
parts and infs	6173109	τελευτῶν	τελευτάω	to complete	-sppa	342
parts and infs	6173115	μάχεσθαι	μάχομαι	pharr24	--pne	342
parts and infs	6173140	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	342
parts and infs	6173148	κάμνοντι	κάμνω	to work	-sppa	342
parts and infs	6173156	εἶναι	εἰμί	pharr17	--pna	342
parts and infs	6173157	ἄρχων	ἄρχω	pharr9	-sppa	342
parts and infs	6173175	εἶναι	εἰμί	pharr17	--pna	342
parts and infs	6173176	ἄρχων	ἄρχω	pharr9	-sppa	342
parts and infs	6173195	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	342
parts and infs	6173207	ἀρχομένῳ	ἄρχω	pharr9	-sppe	342
parts and infs	6173235	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	342
parts and infs	6173243	ἀρχομένῳ	ἄρχω	pharr9	-sppe	342
parts and infs	6173253	βλέπων	βλέπω	to see	-sppa	342
parts and infs	6173257	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	342
parts and infs	6173259	πρέπον	πρέπω	to be clearly seen	-sppa	342
parts and infs	6173295	ἀποκρίνεσθαι	ἀποκρίνω	to separate	--pne	343
parts and infs	6173317	ἀποκρίνεσθαι	ἀποκρίνω	to separate	--pne	343
parts and infs	6173322	ἐρωτᾶν	ἐρωτάω	to ask	--pna	343
parts and infs	6173330	κορυζῶντα	κορυζάω	to run at the nose	-sppa	343
parts and infs	6173335	δεόμενον	δέω	pharr31	-sppe	343
parts and infs	6173370	σκοπεῖν	σκοπέω	to look at	--pna	343
parts and infs	6173372	παχύνειν	παχύνω	to thicken	--pna	343
parts and infs	6173375	θεραπεύειν	θεραπεύω	to be an attendant	--pna	343
parts and infs	6173379	βλέποντας	βλέπω	to see	-pppa	343
parts and infs	6173406	διανοεῖσθαι	διανοέω	nodef	--pne	343
parts and infs	6173409	ἀρχομένους	ἄρχω	pharr9	-pppe	343
parts and infs	6173421	σκοπεῖν	σκοπέω	to look at	--pna	343
parts and infs	6173462	ὄντι	εἰμί	pharr17	-sppa	343
parts and infs	6173468	ἄρχοντος	ἄρχω	pharr9	-sppa	343
parts and infs	6173469	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	343
parts and infs	6173474	πειθομένου	πείθω	pharr9	-sppe	343
parts and infs	6173477	ὑπηρετοῦντος	ὑπηρετέω	to do service on board ship	-sppa	343
parts and infs	6173498	ἀρχόμενοι	ἄρχω	pharr9	-pppe	343
parts and infs	6173502	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	343
parts and infs	6173504	ὄντος	εἰμί	pharr17	-sppa	343
parts and infs	6173510	ὑπηρετοῦντες	ὑπηρετέω	to do service on board ship	-pppa	343
parts and infs	6173518	σκοπεῖσθαι	σκοπέω	to look at	--pne	343
parts and infs	6173561	ἔχοντα	ἔχω	pharr10	-sppa	343
parts and infs	6173633	ἔχειν	ἔχω	pharr10	--pna	343
parts and infs	6173640	ὠφελεῖσθαι	ὠφελέω	pharr31	--pne	343
parts and infs	6173644	εἶναι	εἰμί	pharr17	--pna	343
parts and infs	6173649	ἀπεχθέσθαι	ἀπεχθάνομαι	to be hated	--anm	343
parts and infs	6173661	ὑπηρετεῖν	ὑπηρετέω	to do service on board ship	--pna	343
parts and infs	6173683	δυνάμενον	δύναμαι	to be able	-sppe	344
parts and infs	6173684	πλεονεκτεῖν	πλεονεκτέω	to have or claim more than one’s share; to have an advantage	--pna	344
parts and infs	6173692	κρίνειν	κρίνω	to pick out	--pna	344
parts and infs	6173699	εἶναι	εἰμί	pharr17	--pna	344
parts and infs	6173719	ἀδικήσαντα	ἀδικέω	pharr23	-sapa	344
parts and infs	6173725	ἀδικηθέντας	ἀδικέω	pharr23	-papp	344
parts and infs	6173727	ἀδικῆσαι	ἀδικέω	pharr23	--ana	344
parts and infs	6173730	ἐθέλοντας	ἐθέλω	pharr3	-pppa	344
parts and infs	6173768	ἀδικήσας	ἀδικέω	pharr23	-sapa	344
parts and infs	6173794	ἀδικοῦντες	ἀδικέω	pharr23	-pppa	344
parts and infs	6173810	ἀνδραποδισάμενος	ἀνδραποδίζω	to reduce to slavery	-sapm	344
parts and infs	6173840	ἠδικηκότα	ἀδικέω	pharr23	-srpa	344
parts and infs	6173845	ποιεῖν	ποιέω	pharr23	--pna	344
parts and infs	6173850	πάσχειν	πάσχω	pharr30	--pna	344
parts and infs	6173851	φοβούμενοι	φοβέω	to put to flight	-pppe	344
parts and infs	6173854	ὀνειδίζοντες	ὀνειδίζω	to throw a reproach upon	-pppa	344
parts and infs	6173873	γιγνομένη	γίγνομαι	pharr26	-sppe	344
parts and infs	6173885	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	344
parts and infs	6173889	ὄν	εἰμί	pharr17	-sppa	344
parts and infs	6173895	λυσιτελοῦν	λυσιτελέω	to bring profit	-sppa	344
parts and infs	6173898	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	344
parts and infs	6173901	εἰπὼν	λέγω	to pick; to say	-sapa	344
parts and infs	6173907	ἀπιέναι	ἀπέρχομαι	to go away	--pna	344
parts and infs	6173912	καταντλήσας	καταντλέω	to pour	-sapa	344
parts and infs	6173928	παρόντες	πάρειμι	pharr17	-pppa	344
parts and infs	6173932	ὑπομεῖναί	ὑπομένω	to stay behind	--ana	344
parts and infs	6173935	παρασχεῖν	παρέχω	pharr21	--ana	344
parts and infs	6173937	εἰρημένων	λέγω	to pick; to say	-prpe	344
parts and infs	6173956	ἐμβαλὼν	ἐμβάλλω	to throw in	-sapa	344
parts and infs	6173961	ἀπιέναι	ἀπέρχομαι	to go away	--pna	344
parts and infs	6173963	διδάξαι	διδάσκω	pharr31	--ana	344
parts and infs	6173966	μαθεῖν	μανθάνω	to learn	--ana	344
parts and infs	6173976	ἐπιχειρεῖν	ἐπιχειρέω	to attempt	--pna	344
parts and infs	6173978	διορίζεσθαι	διορίζω	to draw a boundary through	--pne	344
parts and infs	6173985	διαγόμενος	διάγω	to carry over	-sppe	344
parts and infs	6174002	ἔχειν	ἔχω	pharr10	--pna	344
parts and infs	6174014	κήδεσθαι	κήδω	to trouble	--pne	344
parts and infs	6174018	φροντίζειν	φροντίζω	to think	--pna	344
parts and infs	6174024	ἀγνοοῦντες	ἀγνοέω	not to perceive	-pppa	344
parts and infs	6174028	εἰδέναι	οἶδα	to know	--rna	344
parts and infs	6174037	ἐνδείξασθαι	ἐνδείκνυμι	to mark	--anm	345
parts and infs	6174047	ὄντας	εἰμί	pharr17	-pppa	345
parts and infs	6174067	εἶναι	εἰμί	pharr17	--pna	345
parts and infs	6174077	πράττειν	πράσσω	pharr32	--pna	345
parts and infs	6174091	ἀδικεῖν	ἀδικέω	pharr23	--pna	345
parts and infs	6174094	λανθάνειν	λανθάνω	to escape notice	--pna	345
parts and infs	6174097	διαμάχεσθαι	διαμάχομαι	to fight	--pne	345
parts and infs	6174139	ποιούμενοι	ποιέω	pharr23	-pppe	345
parts and infs	6174166	φέρων	φέρω	pharr30	-sppa	345
parts and infs	6174224	ὁριζόμενος	ὁρίζω	to divide	-sppe	345
parts and infs	6174231	δεῖν	δέω	pharr31	--pna	345
parts and infs	6174234	φυλάξαι	φυλάσσω	pharr6	--ana	345
parts and infs	6174237	πιαίνειν	πιαίνω	to make fat	--pna	345
parts and infs	6174254	βλέποντα	βλέπω	to see	-sppa	345
parts and infs	6174261	μέλλοντα	μέλλω	pharr9	-sppa	345
parts and infs	6174262	ἑστιάσεσθαι	ἑστιάω	to receive at one's hearth	--fnm	345
parts and infs	6174272	ἀποδόσθαι	ἀποδίδωμι	to give back	--anm	345
parts and infs	6174304	εἶναι	εἰμί	pharr17	--pna	345
parts and infs	6174317	εἶναι	εἰμί	pharr17	--pna	345
parts and infs	6174325	εἶναι	εἰμί	pharr17	--pna	345
parts and infs	6174327	ὁμολογεῖν	ὁμολογέω	pharr26	--pna	345
parts and infs	6174339	σκοπεῖσθαι	σκοπέω	to look at	--pne	345
parts and infs	6174344	ἀρχομένῳ	ἄρχω	pharr9	-sppe	345
parts and infs	6174347	θεραπευομένῳ	θεραπεύω	to be an attendant	-sppe	345
parts and infs	6174367	ἄρχοντας	ἄρχω	pharr9	-pppa	345
parts and infs	6174371	ἄρχειν	ἄρχω	pharr9	--pna	345
parts and infs	6174401	ἄρχειν	ἄρχω	pharr9	--pna	346
parts and infs	6174412	ἐσομένην	εἰμί	pharr17	-sfpm	346
parts and infs	6174415	ἄρχειν	ἄρχω	pharr9	--pna	346
parts and infs	6174418	ἀρχομένοις	ἄρχω	pharr9	-pppe	346
parts and infs	6174433	εἶναι	εἰμί	pharr17	--pna	346
parts and infs	6174439	ἔχειν	ἔχω	pharr10	--pna	346
parts and infs	6174486	πλεῖν	πλέω	to sail	--pna	346
parts and infs	6174522	διορίζειν	διορίζω	to draw a boundary through	--pna	346
parts and infs	6174533	κυβερνῶν	κυβερνάω	to act as pilot	-sppa	346
parts and infs	6174538	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	346
parts and infs	6174540	πλεῖν	πλέω	to sail	--pna	346
parts and infs	6174568	μισθαρνῶν	μισθαρνέω	to work	-sppa	346
parts and infs	6174581	ἰώμενός	ἰάομαι	to heal	-sppe	346
parts and infs	6174597	εἶναι	εἰμί	pharr17	--pna	346
parts and infs	6174618	προσχρώμενοι	προσχράω	nodef	-pppe	346
parts and infs	6174632	ἀρνυμένους	ἄρνυμαι	to receive for oneself	-pppe	346
parts and infs	6174633	ὠφελεῖσθαι	ὠφελέω	pharr31	--pne	346
parts and infs	6174638	προσχρῆσθαι	προσχράω	nodef	--pne	346
parts and infs	6174642	γίγνεσθαι	γίγνομαι	pharr26	--pne	346
parts and infs	6174670	σκοπεῖσθαι	σκοπέω	to look at	--pne	346
parts and infs	6174693	ἑπομένη	ἕπομαι	pharr24	-sppe	346
parts and infs	6174774	ἀρχομένῳ	ἄρχω	pharr9	-sppe	346
parts and infs	6174782	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	346
parts and infs	6174784	ὄντος	εἰμί	pharr17	-sppa	346
parts and infs	6174785	σκοποῦσα	σκοπέω	to look at	-sppa	346
parts and infs	6174806	ἐθέλειν	ἐθέλω	pharr3	--pna	347
parts and infs	6174808	ἄρχειν	ἄρχω	pharr9	--pna	347
parts and infs	6174813	μεταχειρίζεσθαι	μεταχειρίζω	to take in hand	--pne	347
parts and infs	6174814	ἀνορθοῦντα	ἀνορθόω	to set up again	-sppa	347
parts and infs	6174818	αἰτεῖν	αἰτέω	pharr23	--pna	347
parts and infs	6174822	μέλλων	μέλλω	pharr9	-sppa	347
parts and infs	6174826	πράξειν	πράσσω	pharr32	--fna	347
parts and infs	6174837	ἐπιτάττων	ἐπιτάσσω	to put upon one as a duty	-sppa	347
parts and infs	6174841	ἀρχομένῳ	ἄρχω	pharr9	-sppe	347
parts and infs	6174851	δεῖν	δέω	pharr31	--pna	347
parts and infs	6174852	ὑπάρχειν	ὑπάρχω	to begin; to exist	--pna	347
parts and infs	6174854	μέλλουσιν	μέλλω	pharr9	-pppa	347
parts and infs	6174855	ἐθελήσειν	ἐθέλω	pharr3	--fna	347
parts and infs	6174856	ἄρχειν	ἄρχω	pharr9	--pna	347
parts and infs	6174921	ἄρχειν	ἄρχω	pharr9	--pna	347
parts and infs	6174932	εἶναι	εἰμί	pharr17	--pna	347
parts and infs	6174955	ἄρχειν	ἄρχω	pharr9	--pna	347
parts and infs	6174964	πραττόμενοι	πράσσω	pharr32	-pppe	347
parts and infs	6174971	κεκλῆσθαι	καλέω	pharr23	--rne	347
parts and infs	6174979	λαμβάνοντες	λαμβάνω	pharr21	-pppa	347
parts and infs	6174996	προσεῖναι	πρόσειμι	be there (in addition)	--pna	347
parts and infs	6175002	ἐθέλειν	ἐθέλω	pharr3	--pna	347
parts and infs	6175003	ἄρχειν	ἄρχω	pharr9	--pna	347
parts and infs	6175011	ἄρχειν	ἄρχω	pharr9	--pna	347
parts and infs	6175012	ἰέναι	ἔρχομαι	pharr24	--pna	347
parts and infs	6175016	περιμένειν	περιμένω	to wait for	--pna	347
parts and infs	6175018	νενομίσθαι	νομίζω	pharr9	--rne	347
parts and infs	6175027	ἄρχεσθαι	ἄρχω	pharr9	--pne	347
parts and infs	6175033	ἄρχειν	ἄρχω	pharr9	--pna	347
parts and infs	6175036	δείσαντές	δείδω	to fear	-papa	347
parts and infs	6175039	ἄρχειν	ἄρχω	pharr9	--pna	347
parts and infs	6175052	ἄρχειν	ἄρχω	pharr9	--pna	347
parts and infs	6175058	ἰόντες	ἔρχομαι	pharr24	-pppa	347
parts and infs	6175061	εὐπαθήσοντες	εὐπαθέω	to be well off	-pfpa	347
parts and infs	6175071	ἔχοντες	ἔχω	pharr10	-pppa	347
parts and infs	6175074	ἐπιτρέψαι	ἐπιτρέπω	to turn over to	--ana	347
parts and infs	6175088	εἶναι	εἰμί	pharr17	--pna	347
parts and infs	6175091	ἄρχειν	ἄρχω	pharr9	--pna	347
parts and infs	6175095	ἄρχειν	ἄρχω	pharr9	--pna	347
parts and infs	6175101	γενέσθαι	γίγνομαι	pharr26	--anm	347
parts and infs	6175104	ὄντι	εἰμί	pharr17	-sppa	347
parts and infs	6175106	ἄρχων	ἄρχω	pharr9	-sppa	347
parts and infs	6175111	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	347
parts and infs	6175112	σκοπεῖσθαι	σκοπέω	to look at	--pne	347
parts and infs	6175116	ἀρχομένῳ	ἄρχω	pharr9	-sppe	347
parts and infs	6175122	γιγνώσκων	γιγνώσκω	to learn to know	-sppa	347
parts and infs	6175124	ὠφελεῖσθαι	ὠφελέω	pharr31	--pne	347
parts and infs	6175131	ὠφελῶν	ὠφελέω	pharr31	-sppa	347
parts and infs	6175133	ἔχειν	ἔχω	pharr10	--pna	347
parts and infs	6175150	συμφέρον	συμφέρω	to bring together; impers. to benefit	-sppa	347
parts and infs	6175166	εἶναι	εἰμί	pharr17	--pna	347
parts and infs	6175176	φάσκων	φάσκω	to say	-sppa	347
parts and infs	6175177	εἶναι	εἰμί	pharr17	--pna	347
parts and infs	6175202	λέγεσθαι	λέγω	to pick; to say	--pne	347
parts and infs	6175210	εἶναι	εἰμί	pharr17	--pna	347
parts and infs	6175243	ἐξευρεῖν	ἐξευρίσκω	to find out	--ana	348
parts and infs	6175267	ἀντικατατείναντες	ἀντικατατείνω	to stretch out	-papa	348
parts and infs	6175280	εἶναι	εἰμί	pharr17	--pna	348
parts and infs	6175290	ἀριθμεῖν	ἀριθμέω	to number	--pna	348
parts and infs	6175295	μετρεῖν	μετρέω	to measure in any way	--pna	348
parts and infs	6175307	διακρινούντων	διακρίνω	to separate one from another	-pfpa	348
parts and infs	6175314	ἀνομολογούμενοι	ἀνομολογέομαι	to agree upon	-pppe	348
parts and infs	6175366	οὔσης	εἰμί	pharr17	-sppa	348
parts and infs	6175370	εἶναι	εἰμί	pharr17	--pna	348
parts and infs	6175422	εἰκός	ἔοικα	to be like; to look like	-srpa	348
parts and infs	6175436	λυσιτελεῖν	λυσιτελέω	to bring profit	--pna	348
parts and infs	6175487	εἶναι	εἰμί	pharr17	--pna	348
parts and infs	6175501	ἀδικεῖν	ἀδικέω	pharr23	--pna	348
parts and infs	6175507	δυνάμενοι	δύναμαι	to be able	-pppe	348
parts and infs	6175511	ποιεῖσθαι	ποιέω	pharr23	--pne	348
parts and infs	6175521	ἀποτέμνοντας	ἀποτέμνω	to cut off	-pppa	348
parts and infs	6175522	λέγειν	λέγω	to pick; to say	--pna	348
parts and infs	6175559	λέγειν	λέγω	to pick; to say	--pna	348
parts and infs	6175602	ἔχειν	ἔχω	pharr10	--pna	348
parts and infs	6175609	λυσιτελεῖν	λυσιτελέω	to bring profit	--pna	349
parts and infs	6175621	εἶναι	εἰμί	pharr17	--pna	349
parts and infs	6175629	λέγειν	λέγω	to pick; to say	--pna	349
parts and infs	6175632	νομιζόμενα	νομίζω	pharr9	-pppe	349
parts and infs	6175633	λέγοντες	λέγω	to pick; to say	-pppa	349
parts and infs	6175646	εἶναι	εἰμί	pharr17	--pna	349
parts and infs	6175668	θεῖναι	τίθημι	to set	--ana	349
parts and infs	6175688	ἐπεξελθεῖν	ἐπεξέρχομαι	to go out against	--ana	349
parts and infs	6175689	σκοπούμενον	σκοπέω	to look at	-sppe	349
parts and infs	6175695	λέγειν	λέγω	to pick; to say	--pna	349
parts and infs	6175710	σκώπτειν	σκώπτω	to hoot	--pna	349
parts and infs	6175714	δοκοῦντα	δοκέω	pharr23	-pppa	349
parts and infs	6175718	λέγειν	λέγω	to pick; to say	--pna	349
parts and infs	6175754	ἀποκρίνασθαι	ἀποκρίνω	to separate	--anm	349
parts and infs	6175764	ἐθέλειν	ἐθέλω	pharr3	--pna	349
parts and infs	6175766	ἔχειν	ἔχω	pharr10	--pna	349
parts and infs	6175803	πλεονεκτεῖν	πλεονεκτέω	to have or claim more than one’s share; to have an advantage	--pna	349
parts and infs	6175807	εἶναι	εἰμί	pharr17	--pna	349
parts and infs	6175847	ἔχειν	ἔχω	pharr10	--pna	349
parts and infs	6175874	πλεονεκτεῖν	πλεονεκτέω	to have or claim more than one’s share; to have an advantage	--pna	349
parts and infs	6175890	ἔχειν	ἔχω	pharr10	--pna	349
parts and infs	6176005	ὢν	εἰμί	pharr17	-sppa	349
parts and infs	6176007	ἐοικέναι	ἔοικα	to be like; to look like	--rna	349
parts and infs	6176014	ἐοικέναι	ἔοικα	to be like; to look like	--rna	349
parts and infs	6176100	ἁρμοττόμενος	ἁρμόζω	to fit together	-sppe	349
parts and infs	6176102	ἐθέλειν	ἐθέλω	pharr3	--pna	349
parts and infs	6176112	πλεονεκτεῖν	πλεονεκτέω	to have or claim more than one’s share; to have an advantage	--pna	349
parts and infs	6176114	ἀξιοῦν	ἀξιόω	to think worthy of; to expect	--pna	349
parts and infs	6176116	ἔχειν	ἔχω	pharr10	--pna	349
parts and infs	6176139	ἐθέλειν	ἐθέλω	pharr3	--pna	350
parts and infs	6176143	πλεονεκτεῖν	πλεονεκτέω	to have or claim more than one’s share; to have an advantage	--pna	350
parts and infs	6176174	ἐθέλειν	ἐθέλω	pharr3	--pna	350
parts and infs	6176175	αἱρεῖσθαι	αἱρέω	pharr25	--pne	350
parts and infs	6176181	πράττειν	πράσσω	pharr32	--pna	350
parts and infs	6176183	λέγειν	λέγω	to pick; to say	--pna	350
parts and infs	6176206	ἔχειν	ἔχω	pharr10	--pna	350
parts and infs	6176251	πλεονεκτεῖν	πλεονεκτέω	to have or claim more than one’s share; to have an advantage	--pna	350
