327	24921	6166966	ἀκουσομένων	ἀκούω	to hear	6166963
327	24921	6166967	,	,	nodef	6166963
327	24921	6166968	οὕτω	οὕτως	so	6166969
327	24921	6166969	διανοεῖσθε	διανοέω	nodef	0
327	24921	6166970	.	.	nodef	6166963
328	24922	6166971	καὶ	καί	and	6166978
328	24922	6166972	ὁ	ὁ	the	6166973
328	24922	6166973	Ἀδείμαντος	Ἀδείμαντος	Adimantus	6166978
328	24922	6166974	,	,	nodef	6166971
328	24922	6166975	ἆρά	ἆρα	particle introducing a question	6166983
328	24922	6166976	γε	γε	at least	6166975
328	24922	6166977	,	,	nodef	6166971
328	24922	6166978	ἦ	εἰμί	to be	0
328	24922	6166979	δ’	δέ	but	6166978
328	24922	6166980	ὅς	ὅς	who	6166978
328	24922	6166981	,	,	nodef	6166971
328	24922	6166982	οὐδ’	οὐδέ	and/but not; not even	6166983
328	24922	6166983	ἴστε	οἶδα	to know	6166978
328	24922	6166984	ὅτι	ὅτι	adv. + superl.	6166983
328	24922	6166985	λαμπὰς	λαμπάς	a torch	6166986
328	24922	6166986	ἔσται	εἰμί	to be	6166984
328	24922	6166987	πρὸς	πρός	(w. gen.) from; (w. dat.) at	6166986
328	24922	6166988	ἑσπέραν	ἑσπέρα	evening	6166987
328	24922	6166989	ἀφ’	ἀπό	from	6166986
328	24922	6166990	ἵππων	ἵππος	a horse	6166989
328	24922	6166991	τῇ	ὁ	the	6166992
328	24922	6166992	θεῷ	θεός	god	6166990
328	24922	6166993	;	;	nodef	6166971
328	24923	6166994	ἀφ’	ἀπό	from	0
328	24923	6166995	ἵππων	ἵππος	a horse	6166994
328	24923	6166996	;	;	nodef	6166994
328	24924	6166997	ἦν	εἰμί	to be	0
328	24924	6166998	δ’	δέ	but	6166997
328	24924	6166999	ἐγώ	ἐγώ	I (first person pronoun)	6166997
328	24924	6167000	·	·	nodef	6166997
328	24925	6167001	καινόν	καινός	new	6167003
328	24925	6167002	γε	γε	at least	6167001
328	24925	6167003	τοῦτο	οὗτος	this; that	0
328	24925	6167004	.	.	nodef	6167001
328	24926	6167005	λαμπάδια	λαμπάδιος	torch-bearing	6167006
328	24926	6167006	ἔχοντες	ἔχω	to have	6167007
328	24926	6167007	διαδώσουσιν	διαδίδωμι	to give from hand to hand	0
328	24926	6167008	ἀλλήλοις	ἀλλήλων	of one another	6167007
328	24926	6167009	ἁμιλλώμενοι	ἁμιλλάομαι	to compete	6167007
328	24926	6167010	τοῖς	ὁ	the	6167011
328	24926	6167011	ἵπποις	ἵππος	a horse	6167009
328	24926	6167012	;	;	nodef	6167005
328	24927	6167013	ἢ	ἤ	either..or; than	6167015
328	24927	6167014	πῶς	πῶς	how? in what way	6167015
328	24927	6167015	λέγεις	λέγω	to pick; to say	0
328	24927	6167016	;	;	nodef	6167013
328	24928	6167017	οὕτως	οὕτως	so	6167019
328	24928	6167018	,	,	nodef	6167017
328	24928	6167019	ἔφη	φημί	to say	0
328	24928	6167020	ὁ	ὁ	the	6167021
328	24928	6167021	Πολέμαρχος	Πολέμαρχος	Polemarchus	6167019
328	24928	6167022	.	.	nodef	6167017
328	24929	6167023	καὶ	καί	and	6167027
328	24929	6167024	πρός	πρός	(w. gen.) from; (w. dat.) at	6167027
328	24929	6167025	γε	γε	at least	6167026
