6174094	λανθάνειν	λανθάνω	to escape notice	345
6174095	ἢ	ἤ	pharr33	345
6174096	τῷ	ὁ	pharr1	345
6174097	διαμάχεσθαι	διαμάχομαι	to fight	345
6174099	ὅμως	ὅμως	all the same	345
6174100	ἐμέ	ἐγώ	pharr15	345
6174101	γε	γε	pharr32	345
6174102	οὐ	οὐ	pharr6	345
6174103	πείθει	πείθω	pharr9	345
6174104	ὡς	ὡς	pharr21	345
6174105	ἔστι	εἰμί	pharr17	345
6174106	τῆς	ὁ	pharr1	345
6174107	δικαιοσύνης	δικαιοσύνη	righteousness	345
6174108	κερδαλεώτερον	κερδαλέος	having an eye to gain	345
6174110	ταῦτ’	οὗτος	pharr14	345
6174111	οὖν	οὖν	pharr15	345
6174112	καὶ	καί	pharr3	345
6174113	ἕτερος	ἕτερος	the one; the other (of two)	345
6174114	ἴσως	ἴσως	equally	345
6174115	τις	τις	pharr29	345
6174116	ἡμῶν	ἐγώ	pharr15	345
6174117	πέπονθεν	πάσχω	pharr30	345
6174119	οὐ	οὐ	pharr6	345
6174120	μόνος	μόνος	pharr25	345
6174121	ἐγώ	ἐγώ	pharr15	345
6174123	πεῖσον	πείθω	pharr9	345
6174124	οὖν	οὖν	pharr15	345
6174126	ὦ	ὦ	pharr28	345
6174127	μακάριε	μακάριος	blessed	345
6174129	ἱκανῶς	ἱκανός	pharr26	345
6174130	ἡμᾶς	ἐγώ	pharr15	345
6174131	ὅτι	ὅτι	adv. + superl.	345
6174132	οὐκ	οὐ	pharr6	345
6174133	ὀρθῶς	ὀρθός	straight	345
6174134	βουλευόμεθα	βουλεύω	pharr13	345
6174135	δικαιοσύνην	δικαιοσύνη	righteousness	345
6174136	ἀδικίας	ἀδικία	injustice	345
6174137	περὶ	περί	pharr25	345
6174138	πλείονος	πολύς	much	345
6174139	ποιούμενοι	ποιέω	pharr23	345
6174141	καὶ	καί	pharr3	345
6174142	πῶς	πῶς	pharr29	345
6174144	ἔφη	φημί	to say	345
6174146	σὲ	σύ	pharr15	345
6174147	πείσω	πείθω	pharr9	345
6174149	εἰ	εἰ	pharr15	345
6174150	γὰρ	γάρ	pharr6	345
6174151	οἷς	ὅς	pharr13	345
6174152	νυνδὴ	νυνδί	nodef	345
6174153	ἔλεγον	λέγω	to pick; to say	345
6174154	μὴ	μή	pharr15	345
6174155	πέπεισαι	πείθω	pharr9	345
6174157	τί	τίς	pharr29	345
6174158	σοι	σύ	pharr15	345
6174159	ἔτι	ἔτι	pharr28	345
6174160	ποιήσω	ποιέω	pharr23	345
6174162	ἢ	ἤ	pharr33	345
6174163	εἰς	εἰς	pharr4	345
6174164	τὴν	ὁ	pharr1	345
6174165	ψυχὴν	ψυχή	breath	345
6174166	φέρων	φέρω	pharr30	345
6174167	ἐνθῶ	ἐνθέω	nodef	345
6174168	τὸν	ὁ	pharr1	345
6174169	λόγον	λόγος	pharr8	345
6174171	μὰ	μά	(no	345
6174172	Δί’	Ζεύς	Zeus	345
6174174	ἦν	εἰμί	pharr17	345
6174175	δ’	δέ	pharr4	345
6174176	ἐγώ	ἐγώ	pharr15	345
6174178	μὴ	μή	pharr15	345
6174179	σύ	σύ	pharr15	345
6174180	γε	γε	pharr32	345
6174182	ἀλλὰ	ἀλλά	pharr8	345
6174183	πρῶτον	πρῶτος	pharr22	345
6174184	μέν	μέν	pharr8	345
6174186	ἃ	ὅς	pharr13	345
6174187	ἂν	ἄν	pharr17	345
6174188	εἴπῃς	λέγω	to pick; to say	345
6174190	ἔμμενε	ἐμμένω	to abide in	345
6174191	τούτοις	οὗτος	pharr14	345
6174193	ἢ	ἤ	pharr33	345
6174194	ἐὰν	ἐάν	pharr31	345
6174195	μετατιθῇ	μετατίθημι	to place among	345
6174197	φανερῶς	φανερός	open to sight	345
6174198	μετατίθεσο	μετατίθημι	to place among	345
6174199	καὶ	καί	pharr3	345
6174200	ἡμᾶς	ἐγώ	pharr15	345
6174201	μὴ	μή	pharr15	345
6174202	ἐξαπάτα	ἐξαπατάω	to deceive	345
6174204	νῦν	νῦν	pharr29	345
6174205	δὲ	δέ	pharr4	345
6174206	ὁρᾷς	ὁράω	to see	345
6174208	ὦ	ὦ	pharr28	345
6174209	Θρασύμαχε	Θρασύμαχος	Thrasymachus	345
6174211	ἔτι	ἔτι	pharr28	345
6174212	γὰρ	γάρ	pharr6	345
6174213	τὰ	ὁ	pharr1	345
6174214	ἔμπροσθεν	ἔμπροσθεν	before	345
6174215	ἐπισκεψώμεθα	ἐπισκοπέω	to look upon	345
6174217	ὅτι	ὅτι	adv. + superl.	345
6174218	τὸν	ὁ	pharr1	345
6174219	ὡς	ὡς	pharr21	345
6174220	ἀληθῶς	ἀληθής	unconcealed	345
6174221	ἰατρὸν	ἰατρός	one who heals	345
6174222	τὸ	ὁ	pharr1	345
6174223	πρῶτον	πρῶτος	pharr22	345
6174224	ὁριζόμενος	ὁρίζω	to divide	345
6174225	τὸν	ὁ	pharr1	345
6174226	ὡς	ὡς	pharr21	345
6174227	ἀληθῶς	ἀληθής	unconcealed	345
6174228	ποιμένα	ποιμήν	herdsman	345
6174229	οὐκέτι	οὐκέτι	pharr28	345
6174230	ᾤου	οἴομαι	to suppose	345
6174231	δεῖν	δέω	pharr31	345
6174232	ὕστερον	ὕστερον	the afterbirth	345
6174233	ἀκριβῶς	ἀκριβής	exact	345
6174234	φυλάξαι	φυλάσσω	pharr6	345
6174236	ἀλλὰ	ἀλλά	pharr8	345
6174237	πιαίνειν	πιαίνω	to make fat	345
6174238	οἴει	οἴομαι	to suppose	345
6174239	αὐτὸν	αὐτός	pharr13	345
6174240	τὰ	ὁ	pharr1	345
6174241	πρόβατα	πρόβατον	sheep; small cattle	345
6174243	καθ’	κατά	pharr18	345
6174244	ὅσον	ὅσος	as much/many as	345
6174245	ποιμήν	ποιμήν	herdsman	345
6174246	ἐστιν	εἰμί	pharr17	345
6174248	οὐ	οὐ	pharr6	345
6174249	πρὸς	πρός	pharr18	345
6174250	τὸ	ὁ	pharr1	345
6174251	τῶν	ὁ	pharr1	345
6174252	προβάτων	πρόβατον	sheep; small cattle	345
6174253	βέλτιστον	ἀγαθός	pharr3	345
6174254	βλέποντα	βλέπω	to see	345
6174255	ἀλλ’	ἀλλά	pharr8	345
6174257	ὥσπερ	ὥσπερ	pharr31	345
6174258	δαιτυμόνα	δαιτυμών	one that is entertained	345
6174259	τινὰ	τις	pharr29	345
6174260	καὶ	καί	pharr3	345
6174261	μέλλοντα	μέλλω	pharr9	345
6174262	ἑστιάσεσθαι	ἑστιάω	to receive at one's hearth	345
6174264	πρὸς	πρός	pharr18	345
6174265	τὴν	ὁ	pharr1	345
6174266	εὐωχίαν	εὐωχία	good cheer	345
6174268	ἢ	ἤ	pharr33	345
6174269	αὖ	αὖ	again	345
6174270	πρὸς	πρός	pharr18	345
6174271	τὸ	ὁ	pharr1	345
6174272	ἀποδόσθαι	ἀποδίδωμι	to give back	345
6174274	ὥσπερ	ὥσπερ	pharr31	345
6174275	χρηματιστὴν	χρηματιστής	a man in business	345
6174276	ἀλλ’	ἀλλά	pharr8	345
6174277	οὐ	οὐ	pharr6	345
6174278	ποιμένα	ποιμήν	herdsman	345
6174280	τῇ	ὁ	pharr1	345
6174281	δὲ	δέ	pharr4	345
6174282	ποιμενικῇ	ποιμενικός	of or for a shepherd	345
6174283	οὐ	οὐ	pharr6	345
6174284	δήπου	δήπου	perhaps	345
6174285	ἄλλου	ἄλλος	pharr13	345
6174286	του	τις	pharr29	345
6174287	μέλει	μέλω	to be an object of care	345
6174288	ἢ	ἤ	pharr33	345
6174289	ἐφ’	ἐπί	pharr12	345
6174290	ᾧ	ὅς	pharr13	345
6174291	τέτακται	τάσσω	pharr33	345
6174293	ὅπως	ὅπως	pharr29	345
6174294	τούτῳ	οὗτος	pharr14	345
6174295	τὸ	ὁ	pharr1	345
6174296	βέλτιστον	ἀγαθός	pharr3	345
6174297	ἐκποριεῖ	ἐκπορίζω	to invent	345
6174299	ἐπεὶ	ἐπεί	pharr25	345
6174300	τά	ὁ	pharr1	345
6174301	γε	γε	pharr32	345
6174302	αὑτῆς	ἑαυτοῦ	pharr16	345
6174303	ὥστ’	ὥστε	pharr19	345
6174304	εἶναι	εἰμί	pharr17	345
6174305	βελτίστη	ἀγαθός	pharr3	345
6174306	ἱκανῶς	ἱκανός	pharr26	345
6174307	δήπου	δήπου	perhaps	345
6174308	ἐκπεπόρισται	ἐκπορίζω	to invent	345
6174310	ἕως	ἕως	(w. aor or as prep.) until; (w. pres) as long as	345
6174311	γ’	γε	pharr32	345
6174312	ἂν	ἄν	pharr17	345
6174313	μηδὲν	μηδείς	(and not one); not one	345
6174314	ἐνδέῃ	ἐνδέω	to bind in	345
6174315	τοῦ	ὁ	pharr1	345
6174316	ποιμενικὴ	ποιμενικός	of or for a shepherd	345
6174317	εἶναι	εἰμί	pharr17	345
6174319	οὕτω	οὕτως	pharr22	345
6174320	δὲ	δέ	pharr4	345
6174321	ᾤμην	οἴομαι	to suppose	345
6174322	ἔγωγε	ἐγώ	pharr15	345
6174323	νυνδὴ	νυνδί	nodef	345
6174324	ἀναγκαῖον	ἀναγκαῖος	pharr33	345
6174325	εἶναι	εἰμί	pharr17	345
6174326	ἡμῖν	ἐγώ	pharr15	345
6174327	ὁμολογεῖν	ὁμολογέω	pharr26	345
6174328	πᾶσαν	πᾶς	pharr22	345
6174329	ἀρχήν	ἀρχή	pharr7	345
6174331	καθ’	κατά	pharr18	345
6174332	ὅσον	ὅσος	as much/many as	345
6174333	ἀρχή	ἀρχή	pharr7	345
6174335	μηδενὶ	μηδείς	(and not one); not one	345
6174336	ἄλλῳ	ἄλλος	pharr13	345
6174337	τὸ	ὁ	pharr1	345
6174338	βέλτιστον	ἀγαθός	pharr3	345
6174339	σκοπεῖσθαι	σκοπέω	to look at	345
6174340	ἢ	ἤ	pharr33	345
6174341	ἐκείνῳ	ἐκεῖνος	pharr14	345
6174343	τῷ	ὁ	pharr1	345
6174344	ἀρχομένῳ	ἄρχω	pharr9	345
6174345	τε	τε	pharr30	345
6174346	καὶ	καί	pharr3	345
6174347	θεραπευομένῳ	θεραπεύω	to be an attendant	345
6174349	ἔν	ἐν	pharr4	345
6174350	τε	τε	pharr30	345
6174351	πολιτικῇ	πολιτικός	of	345
6174352	καὶ	καί	pharr3	345
6174353	ἰδιωτικῇ	ἰδιωτικός	of or for a private person	345
6174354	ἀρχῇ	ἀρχή	pharr7	345
6174356	σὺ	σύ	pharr15	345
6174357	δὲ	δέ	pharr4	345
6174358	τοὺς	ὁ	pharr1	345
6174359	ἄρχοντας	ἄρχων	pharr19	345
6174360	ἐν	ἐν	pharr4	345
6174361	ταῖς	ὁ	pharr1	345
6174362	πόλεσιν	πόλις	a city	345
6174364	τοὺς	ὁ	pharr1	345
6174365	ὡς	ὡς	pharr21	345
6174366	ἀληθῶς	ἀληθής	unconcealed	345
6174367	ἄρχοντας	ἄρχω	pharr9	345
6174369	ἑκόντας	ἑκών	willing	345
6174370	οἴει	οἴομαι	to suppose	345
6174371	ἄρχειν	ἄρχω	pharr9	345
6174373	μὰ	μά	(no	345
6174374	Δί’	Ζεύς	Zeus	345
6174375	οὔκ	οὐ	pharr6	345
6174377	ἔφη	φημί	to say	345
6174379	ἀλλ’	ἀλλά	pharr8	345
6174380	εὖ	εὖ	well	345
6174381	οἶδα	οἶδα	to know	345
6174383	τί	τίς	pharr29	346
6174384	δέ	δέ	pharr4	346
6174386	ἦν	εἰμί	pharr17	346
6174387	δ’	δέ	pharr4	346
6174388	ἐγώ	ἐγώ	pharr15	346
6174390	ὦ	ὦ	pharr28	346
6174391	Θρασύμαχε	Θρασύμαχος	Thrasymachus	346
6174393	τὰς	ὁ	pharr1	346
6174394	ἄλλας	ἄλλος	pharr13	346
6174395	ἀρχὰς	ἀρχή	pharr7	346
6174396	οὐκ	οὐ	pharr6	346
6174397	ἐννοεῖς	ἐννοέω	to have in one's thoughts	346
6174398	ὅτι	ὅτι	adv. + superl.	346
6174399	οὐδεὶς	οὐδείς	not one	346
6174400	ἐθέλει	ἐθέλω	pharr3	346
6174401	ἄρχειν	ἄρχω	pharr9	346
6174402	ἑκών	ἑκών	willing	346
6174404	ἀλλὰ	ἀλλά	pharr8	346
6174405	μισθὸν	μισθός	pharr32	346
6174406	αἰτοῦσιν	αἰτέω	pharr23	346
6174408	ὡς	ὡς	pharr21	346
6174409	οὐχὶ	οὐ	pharr6	346
6174410	αὐτοῖσιν	αὐτός	pharr13	346
6174411	ὠφελίαν	ὠφέλεια	help	346
6174412	ἐσομένην	εἰμί	pharr17	346
6174413	ἐκ	ἐκ	pharr2	346
6174414	τοῦ	ὁ	pharr1	346
6174415	ἄρχειν	ἄρχω	pharr9	346
6174416	ἀλλὰ	ἀλλά	pharr8	346
6174417	τοῖς	ὁ	pharr1	346
6174418	ἀρχομένοις	ἄρχω	pharr9	346
6174420	ἐπεὶ	ἐπεί	pharr25	346
6174421	τοσόνδε	τοσόσδε	so strong	346
6174422	εἰπέ	λέγω	to pick; to say	346
6174424	οὐχὶ	οὐ	pharr6	346
6174425	ἑκάστην	ἕκαστος	every	346
6174426	μέντοι	μέντοι	however	346
6174427	φαμὲν	φημί	to say	346
6174428	ἑκάστοτε	ἑκάστοτε	each time	346
6174429	τῶν	ὁ	pharr1	346
6174430	τεχνῶν	τέχνη	art	346
6174431	τούτῳ	οὗτος	pharr14	346
6174432	ἑτέραν	ἕτερος	the one; the other (of two)	346
6174433	εἶναι	εἰμί	pharr17	346
6174435	τῷ	ὁ	pharr1	346
6174436	ἑτέραν	ἕτερος	the one; the other (of two)	346
6174437	τὴν	ὁ	pharr1	346
6174438	δύναμιν	δύναμις	power	346
6174439	ἔχειν	ἔχω	pharr10	346
6174441	καί	καί	pharr3	346
6174443	ὦ	ὦ	pharr28	346
6174444	μακάριε	μακάριος	blessed	346
6174446	μὴ	μή	pharr15	346
6174447	παρὰ	παρά	pharr4	346
6174448	δόξαν	δόξα	a notion	346
6174449	ἀποκρίνου	ἀποκρίνω	to separate	346
6174451	ἵνα	ἵνα	pharr30	346
6174452	τι	τις	pharr29	346
6174453	καὶ	καί	pharr3	346
6174454	περαίνωμεν	περαίνω	to bring to an end	346
6174456	ἀλλὰ	ἀλλά	pharr8	346
6174457	τούτῳ	οὗτος	pharr14	346
6174459	ἔφη	φημί	to say	346
6174461	ἑτέρα	ἕτερος	the one; the other (of two)	346
6174463	οὐκοῦν	οὐκοῦν	therefore	346
6174464	καὶ	καί	pharr3	346
6174465	ὠφελίαν	ὠφέλεια	help	346
6174466	ἑκάστη	ἕκαστος	every	346
6174467	τούτων	οὗτος	pharr14	346
6174468	ἰδίαν	ἴδιος	one's own	346
6174469	τινὰ	τις	pharr29	346
6174470	ἡμῖν	ἐγώ	pharr15	346
6174471	παρέχεται	παρέχω	pharr21	346
6174472	ἀλλ’	ἀλλά	pharr8	346
6174473	οὐ	οὐ	pharr6	346
6174474	κοινήν	κοινός	common	346
6174476	οἷον	οἷος	(such a kind) as; for οἷός τε see οἷος III.2	346
6174477	ἰατρικὴ	ἰατρικός	of or for a doctor	346
6174478	μὲν	μέν	pharr8	346
6174479	ὑγίειαν	ὑγίεια	health	346
6174481	κυβερνητικὴ	κυβερνητικός	good at steering	346
6174482	δὲ	δέ	pharr4	346
6174483	σωτηρίαν	σωτηρία	pharr34	346
6174484	ἐν	ἐν	pharr4	346
6174485	τῷ	ὁ	pharr1	346
6174486	πλεῖν	πλέω	to sail	346
6174488	καὶ	καί	pharr3	346
6174489	αἱ	ὁ	pharr1	346
6174490	ἄλλαι	ἄλλος	pharr13	346
6174491	οὕτω	οὕτως	pharr22	346
6174493	πάνυ	πάνυ	altogether	346
6174494	γε	γε	pharr32	346
6174496	οὐκοῦν	οὐκοῦν	therefore	346
6174497	καὶ	καί	pharr3	346
6174498	μισθωτικὴ	μισθωτικός	of or for letting out	346
6174499	μισθόν	μισθός	pharr32	346
6174501	αὕτη	οὗτος	pharr14	346
6174502	γὰρ	γάρ	pharr6	346
6174503	αὐτῆς	αὐτός	pharr13	346
6174504	ἡ	ὁ	pharr1	346
6174505	δύναμις	δύναμις	power	346
6174507	ἢ	ἤ	pharr33	346
6174508	τὴν	ὁ	pharr1	346
6174509	ἰατρικὴν	ἰατρικός	of or for a doctor	346
6174510	σὺ	σύ	pharr15	346
6174511	καὶ	καί	pharr3	346
6174512	τὴν	ὁ	pharr1	346
6174513	κυβερνητικὴν	κυβερνητικός	good at steering	346
6174514	τὴν	ὁ	pharr1	346
6174515	αὐτὴν	αὐτός	pharr13	346
6174516	καλεῖς	καλέω	pharr23	346
6174518	ἢ	ἤ	pharr33	346
6174519	ἐάνπερ	ἐάν	pharr31	346
6174520	βούλῃ	βούλομαι	pharr24	346
6174521	ἀκριβῶς	ἀκριβής	exact	346
6174522	διορίζειν	διορίζω	to draw a boundary through	346
6174524	ὥσπερ	ὥσπερ	pharr31	346
6174525	ὑπέθου	ὑποτίθημι	to place under	346
6174527	οὐδέν	οὐδείς	not one	346
6174528	τι	τις	pharr29	346
6174529	μᾶλλον	μάλα	pharr31	346
6174531	ἐάν	ἐάν	pharr31	346
6174532	τις	τις	pharr29	346
6174533	κυβερνῶν	κυβερνάω	to act as pilot	346
6174534	ὑγιὴς	ὑγιής	sound	346
6174535	γίγνηται	γίγνομαι	pharr26	346
6174536	διὰ	διά	pharr7	346
6174537	τὸ	ὁ	pharr1	346
6174538	συμφέρον	συμφέρω	to bring together; impers. to benefit	346
6174539	αὐτῷ	αὐτός	pharr13	346
6174540	πλεῖν	πλέω	to sail	346
6174541	ἐν	ἐν	pharr4	346
6174542	τῇ	ὁ	pharr1	346
6174543	θαλάττῃ	θάλασσα	pharr15	346
6174545	ἕνεκα	ἕνεκα	on account of	346
6174546	τούτου	οὗτος	pharr14	346
6174547	καλεῖς	καλέω	pharr23	346
6174548	μᾶλλον	μάλα	pharr31	346
6174549	αὐτὴν	αὐτός	pharr13	346
6174550	ἰατρικήν	ἰατρικός	of or for a doctor	346
6174552	οὐ	οὐ	pharr6	346
6174553	δῆτα	δῆτα	certainly	346
6174555	ἔφη	φημί	to say	346
6174557	οὐδέ	οὐδέ	pharr34	346
6174558	γ’	γε	pharr32	346
6174560	οἶμαι	οἴομαι	to suppose	346
6174562	τὴν	ὁ	pharr1	346
6174563	μισθωτικήν	μισθωτικός	of or for letting out	346
6174565	ἐὰν	ἐάν	pharr31	346
6174566	ὑγιαίνῃ	ὑγιαίνω	to be sound	346
6174567	τις	τις	pharr29	346
6174568	μισθαρνῶν	μισθαρνέω	to work	346
6174570	οὐ	οὐ	pharr6	346
6174571	δῆτα	δῆτα	certainly	346
6174573	τί	τίς	pharr29	346
6174574	δέ	δέ	pharr4	346
6174576	τὴν	ὁ	pharr1	346
6174577	ἰατρικὴν	ἰατρικός	of or for a doctor	346
6174578	μισθαρνητικήν	μισθαρνητικός	of/for hired work	346
6174580	ἐὰν	ἐάν	pharr31	346
6174581	ἰώμενός	ἰάομαι	to heal	346
6174582	τις	τις	pharr29	346
6174583	μισθαρνῇ	μισθαρνέω	to work	346
6174585	οὐκ	οὐ	pharr6	346
6174586	ἔφη	φημί	to say	346
6174588	οὐκοῦν	οὐκοῦν	therefore	346
6174589	τήν	ὁ	pharr1	346
6174590	γε	γε	pharr32	346
6174591	ὠφελίαν	ὠφέλεια	help	346
6174592	ἑκάστης	ἕκαστος	every	346
6174593	τῆς	ὁ	pharr1	346
6174594	τέχνης	τέχνη	art	346
6174595	ἰδίαν	ἴδιος	one's own	346
6174596	ὡμολογήσαμεν	ὁμολογέω	pharr26	346
6174597	εἶναι	εἰμί	pharr17	346
6174599	ἔστω	εἰμί	pharr17	346
6174601	ἔφη	φημί	to say	346
6174603	ἥντινα	ὅστις	pharr29	346
6174604	ἄρα	ἄρα	particle: 'so'	346
6174605	ὠφελίαν	ὠφέλεια	help	346
6174606	κοινῇ	κοινῇ	nodef	346
6174607	ὠφελοῦνται	ὠφελέω	pharr31	346
6174608	πάντες	πᾶς	pharr22	346
6174609	οἱ	ὁ	pharr1	346
6174610	δημιουργοί	δημιουργός	one who works for the people	346
6174612	δῆλον	δῆλος	pharr4	346
6174613	ὅτι	ὅτι	adv. + superl.	346
6174614	κοινῇ	κοινῇ	nodef	346
6174615	τινι	τις	pharr29	346
6174616	τῷ	ὁ	pharr1	346
6174617	αὐτῷ	αὐτός	pharr13	346
6174618	προσχρώμενοι	προσχράω	nodef	346
6174619	ἀπ’	ἀπό	pharr2	346
6174620	ἐκείνου	ἐκεῖνος	pharr14	346
6174621	ὠφελοῦνται	ὠφελέω	pharr31	346
6174623	ἔοικεν	ἔοικα	to be like; to look like	346
6174625	ἔφη	φημί	to say	346
6174627	φαμὲν	φημί	to say	346
6174628	δέ	δέ	pharr4	346
6174629	γε	γε	pharr32	346
6174630	τὸ	ὁ	pharr1	346
6174631	μισθὸν	μισθός	pharr32	346
6174632	ἀρνυμένους	ἄρνυμαι	to receive for oneself	346
6174633	ὠφελεῖσθαι	ὠφελέω	pharr31	346
6174634	τοὺς	ὁ	pharr1	346
6174635	δημιουργοὺς	δημιουργός	one who works for the people	346
6174636	ἀπὸ	ἀπό	pharr2	346
6174637	τοῦ	ὁ	pharr1	346
6174638	προσχρῆσθαι	προσχράω	nodef	346
6174639	τῇ	ὁ	pharr1	346
6174640	μισθωτικῇ	μισθωτικός	of or for letting out	346
6174641	τέχνῃ	τέχνη	art	346
6174642	γίγνεσθαι	γίγνομαι	pharr26	346
6174643	αὐτοῖς	αὐτός	pharr13	346
6174645	συνέφη	σύμφημι	to assent	346
6174646	μόγις	μόγις	(with toil and pain); barely	346
6174648	οὐκ	οὐ	pharr6	346
6174649	ἄρα	ἄρα	particle: 'so'	346
6174650	ἀπὸ	ἀπό	pharr2	346
6174651	τῆς	ὁ	pharr1	346
6174652	αὑτοῦ	ἑαυτοῦ	pharr16	346
6174653	τέχνης	τέχνη	art	346
6174654	ἑκάστῳ	ἕκαστος	every	346
6174655	αὕτη	οὗτος	pharr14	346
6174656	ἡ	ὁ	pharr1	346
6174657	ὠφελία	ὠφέλεια	help	346
6174658	ἐστίν	εἰμί	pharr17	346
6174660	ἡ	ὁ	pharr1	346
6174661	τοῦ	ὁ	pharr1	346
6174662	μισθοῦ	μισθός	pharr32	346
6174663	λῆψις	λῆψις	a taking hold	346
6174665	ἀλλ’	ἀλλά	pharr8	346
6174667	εἰ	εἰ	pharr15	346
6174668	δεῖ	δέω	pharr31	346
6174669	ἀκριβῶς	ἀκριβής	exact	346
6174670	σκοπεῖσθαι	σκοπέω	to look at	346
6174672	ἡ	ὁ	pharr1	346
6174673	μὲν	μέν	pharr8	346
6174674	ἰατρικὴ	ἰατρικός	of or for a doctor	346
6174675	ὑγίειαν	ὑγίεια	health	346
6174676	ποιεῖ	ποιέω	pharr23	346
6174678	ἡ	ὁ	pharr1	346
6174679	δὲ	δέ	pharr4	346
6174680	μισθαρνητικὴ	μισθαρνητικός	of/for hired work	346
6174681	μισθόν	μισθός	pharr32	346
6174683	καὶ	καί	pharr3	346
6174684	ἡ	ὁ	pharr1	346
6174685	μὲν	μέν	pharr8	346
6174686	οἰκοδομικὴ	οἰκοδομικός	practised or skilful in building	346
6174687	οἰκίαν	οἰκία	pharr10	346
6174689	ἡ	ὁ	pharr1	346
6174690	δὲ	δέ	pharr4	346
6174691	μισθαρνητικὴ	μισθαρνητικός	of/for hired work	346
6174692	αὐτῇ	αὐτός	pharr13	346
6174693	ἑπομένη	ἕπομαι	pharr24	346
6174694	μισθόν	μισθός	pharr32	346
6174696	καὶ	καί	pharr3	346
6174697	αἱ	ὁ	pharr1	346
6174698	ἄλλαι	ἄλλος	pharr13	346
6174699	πᾶσαι	πᾶς	pharr22	346
6174700	οὕτως	οὕτως	pharr22	346
6174701	τὸ	ὁ	pharr1	346
6174702	αὑτῆς	ἑαυτοῦ	pharr16	346
6174703	ἑκάστη	ἕκαστος	every	346
6174704	ἔργον	ἔργον	pharr8	346
6174705	ἐργάζεται	ἐργάζομαι	to work	346
6174706	καὶ	καί	pharr3	346
6174707	ὠφελεῖ	ὠφελέω	pharr31	346
6174708	ἐκεῖνο	ἐκεῖνος	pharr14	346
6174709	ἐφ’	ἐπί	pharr12	346
6174710	ᾧ	ὅς	pharr13	346
6174711	τέτακται	τάσσω	pharr33	346
6174713	ἐὰν	ἐάν	pharr31	346
6174714	δὲ	δέ	pharr4	346
6174715	μὴ	μή	pharr15	346
6174716	μισθὸς	μισθός	pharr32	346
6174717	αὐτῇ	αὐτός	pharr13	346
6174718	προσγίγνηται	προσγίγνομαι	to come in addition	346
6174720	ἔσθ’	εἰμί	pharr17	346
6174721	ὅτι	ὅτι	adv. + superl.	346
6174722	ὠφελεῖται	ὠφελέω	pharr31	346
6174723	ὁ	ὁ	pharr1	346
6174724	δημιουργὸς	δημιουργός	one who works for the people	346
6174725	ἀπὸ	ἀπό	pharr2	346
6174726	τῆς	ὁ	pharr1	346
6174727	τέχνης	τέχνη	art	346
6174729	οὐ	οὐ	pharr6	346
6174730	φαίνεται	φαίνω	to bring to light	346
6174732	ἔφη	φημί	to say	346
6174734	ἆρ’	ἆρα	particle introducing a question	346
6174735	οὖν	οὖν	pharr15	346
6174736	οὐδ’	οὐδέ	pharr34	346
6174737	ὠφελεῖ	ὠφελέω	pharr31	346
6174738	τότε	τότε	pharr17	346
6174740	ὅταν	ὅταν	pharr34	346
6174741	προῖκα	προῖκα	nodef	346
6174742	ἐργάζηται	ἐργάζομαι	to work	346
6174744	οἶμαι	οἴομαι	to suppose	346
6174745	ἔγωγε	ἐγώ	pharr15	346
6174747	οὐκοῦν	οὐκοῦν	therefore	346
6174749	ὦ	ὦ	pharr28	346
6174750	Θρασύμαχε	Θρασύμαχος	Thrasymachus	346
6174752	τοῦτο	οὗτος	pharr14	346
6174753	ἤδη	ἤδη	already	346
6174754	δῆλον	δῆλος	pharr4	346
6174756	ὅτι	ὅτι	adv. + superl.	346
6174757	οὐδεμία	οὐδείς	not one	346
6174758	τέχνη	τέχνη	art	346
6174759	οὐδὲ	οὐδέ	pharr34	346
6174760	ἀρχὴ	ἀρχή	pharr7	346
6174761	τὸ	ὁ	pharr1	346
6174762	αὑτῇ	ἑαυτοῦ	pharr16	346
6174763	ὠφέλιμον	ὠφέλιμος	pharr31	346
6174764	παρασκευάζει	παρασκευάζω	pharr26	346
6174766	ἀλλ’	ἀλλά	pharr8	346
6174768	ὅπερ	ὅσπερ	the very man who	346
6174769	πάλαι	πάλαι	pharr31	346
6174770	ἐλέγομεν	λέγω	to pick; to say	346
6174772	τὸ	ὁ	pharr1	346
6174773	τῷ	ὁ	pharr1	346
6174774	ἀρχομένῳ	ἄρχω	pharr9	346
6174775	καὶ	καί	pharr3	346
6174776	παρασκευάζει	παρασκευάζω	pharr26	346
6174777	καὶ	καί	pharr3	346
6174778	ἐπιτάττει	ἐπιτάσσω	to put upon one as a duty	346
6174780	τὸ	ὁ	pharr1	346
6174781	ἐκείνου	ἐκεῖνος	pharr14	346
6174782	συμφέρον	συμφέρω	to bring together; impers. to benefit	346
6174783	ἥττονος	ἥσσων	less	346
6174784	ὄντος	εἰμί	pharr17	346
6174785	σκοποῦσα	σκοπέω	to look at	346
6174787	ἀλλ’	ἀλλά	pharr8	346
6174788	οὐ	οὐ	pharr6	346
6174789	τὸ	ὁ	pharr1	346
6174790	τοῦ	ὁ	pharr1	346
6174791	κρείττονος	κρατύς	strong	346
6174793	διὰ	διά	pharr7	347
6174794	δὴ	δή	pharr23	347
6174795	ταῦτα	οὗτος	pharr14	347
6174796	ἔγωγε	ἐγώ	pharr15	347
6174798	ὦ	ὦ	pharr28	347
6174799	φίλε	φίλος	pharr2	347
