parts and infs	6168633	ἀπαιτοῦντι	ἀπαιτέω	to demand back	-spp	332
parts and infs	6168634	ἀποδιδόναι	ἀποδίδωμι	to give back	--pn	332
parts and infs	6168638	ὀφειλόμενόν	ὀφείλω	to owe	-spp	332
parts and infs	6168682	ὀφειλόμενα	ὀφείλω	to owe	-ppp	332
parts and infs	6168684	εἶναι	εἰμί	pharr17	--pn	332
parts and infs	6168685	ἀποδιδόναι	ἀποδίδωμι	to give back	--pn	332
parts and infs	6168698	ὀφείλειν	ὀφείλω	to owe	--pn	332
parts and infs	6168704	δρᾶν	δράω	to do	--pn	332
parts and infs	6168719	ὀφειλόμενα	ὀφείλω	to owe	-ppp	332
parts and infs	6168726	παρακαταθεμένῳ	παρακατατίθεμαι	nodef	-sap	332
parts and infs	6168742	ἀπολαμβάνων	ἀπολαμβάνω	to take away	-spp	332
parts and infs	6168745	ἀποδιδούς	ἀποδίδωμι	to give back	-spp	332
parts and infs	6168749	λέγειν	λέγω	to pick; to say	--pn	332
parts and infs	6168767	ὀφειλόμενον	ὀφείλω	to owe	-spp	332
parts and infs	6168828	προσῆκον	προσήκω	to have come; to belong to	-spp	332
parts and infs	6168830	ἀποδιδόναι	ἀποδίδωμι	to give back	--pn	332
parts and infs	6168835	ὀφειλόμενον	ὀφείλω	to owe	-spp	332
parts and infs	6168864	ἀποδιδοῦσα	ἀποδίδωμι	to give back	-spp	332
parts and infs	6168865	ὀφειλόμενον	ὀφείλω	to owe	-spp	332
parts and infs	6168867	προσῆκον	προσήκω	to have come; to belong to	-spp	332
parts and infs	6168877	ἀποκρίνασθαι	ἀποκρίνω	to separate	--an	332
parts and infs	6168897	ἀποδιδοῦσα	ἀποδίδωμι	to give back	-spp	332
parts and infs	6168898	ὀφειλόμενον	ὀφείλω	to owe	-spp	332
parts and infs	6168900	προσῆκον	προσήκω	to have come; to belong to	-spp	332
parts and infs	6168918	ἀποδιδοῦσα	ἀποδίδωμι	to give back	-spp	332
parts and infs	6168931	ἀκολουθεῖν	ἀκολουθέω	to follow	--pn	332
parts and infs	6168938	εἰρημένοις	λέγω	to pick; to say	-prp	332
parts and infs	6168950	ἀποδιδοῦσα	ἀποδίδωμι	to give back	-spp	332
parts and infs	6168957	ποιεῖν	ποιέω	pharr23	--pn	332
parts and infs	6168971	κάμνοντας	κάμνω	to work	-ppp	332
parts and infs	6168974	ποιεῖν	ποιέω	pharr23	--pn	332
parts and infs	6168987	πλέοντας	πλέω	to sail	-ppp	332
parts and infs	6169010	ὠφελεῖν	ὠφελέω	pharr31	--pn	332
parts and infs	6169013	βλάπτειν	βλάπτω	to disable	--pn	332
parts and infs	6169017	προσπολεμεῖν	προσπολεμέω	to carry on war against	--pn	332
parts and infs	6169021	συμμαχεῖν	συμμαχέω	to be an ally	--pn	332
parts and infs	6169054	πολεμοῦσιν	πολεμόω	to make hostile	-ppp	332
parts and infs	6169124	εἶναι	εἰμί	pharr17	--pn	333
